flickrid,owner_id,title,date_downl,date_shot,gps_bool,farm,server,secret,make,model,foc_mm,azimuth_bo,azimuth,height
22350481213,77193386@N05,,2016-10-06,2015-01-27,"1","6","5735",,Apple,iPhone 6,4.200000000000000,"0",222.947488600000014,380.699999999999989
22783587980,77193386@N05,,2016-10-06,2015-01-20,"1","6","5706",,Apple,iPhone 6,4.200000000000000,"0",147.573964499999988,383.300000000000011
22553252837,77193386@N05,,2016-10-06,2015-01-20,"1","6","5836",,Apple,iPhone 6,4.200000000000000,"0",149.154905299999996,387.199999999999989
22945527716,77193386@N05,,2016-10-06,2015-01-20,"1","1","571",,Apple,iPhone 6,4.200000000000000,"0",296.481865299999981,385.100000000000023
22681613321,82995195@N08,Lasergame !,2016-10-06,2015-10-30,"1","1","770",,Apple,iPhone 6,4.200000000000000,"0",318.939655200000004,402.414285699999994
22047659004,82995195@N08,Lasergame !,2016-10-06,2015-10-30,"1","6","5707",,Apple,iPhone 6,4.200000000000000,"0",171.739534899999995,402.531250000000000
22049285203,82995195@N08,Lasergame !,2016-10-06,2015-10-30,"1","1","617",,Apple,iPhone 6,2.700000000000000,"0",222.738095200000004,402.212065800000005
22681607741,82995195@N08,Lasergame !,2016-10-06,2015-10-30,"1","1","614",,Apple,iPhone 6,2.700000000000000,"0",162.554404099999999,402.273170699999980
22681606271,82995195@N08,Lasergame !,2016-10-06,2015-10-30,"1","1","696",,Apple,iPhone 6,4.200000000000000,"0",149.663742700000000,402.736434099999997
22049282043,82995195@N08,Lasergame !,2016-10-06,2015-10-30,"1","1","746",,Apple,iPhone 6,4.200000000000000,"0",204.237500000000011,402.496732000000009
22049281503,82995195@N08,Lasergame !,2016-10-06,2015-10-30,"1","1","672",,Apple,iPhone 6,4.200000000000000,"0",300.887700499999994,402.542483699999991
22047651334,82995195@N08,Lasergame !,2016-10-06,2015-10-30,"1","1","595",,Apple,iPhone 6,4.200000000000000,"0",320.523076899999978,402.450381699999980
22049277103,82995195@N08,Lasergame !,2016-10-06,2015-10-30,"1","6","5824",,Apple,iPhone 6,4.200000000000000,"0",190.205804699999987,402.155279500000006
22482465520,82995195@N08,Lasergame !,2016-10-06,2015-10-30,"1","1","659",,Apple,iPhone 6,4.200000000000000,"0",193.349944599999986,402.531250000000000
22656879452,82995195@N08,Lasergame !,2016-10-06,2015-10-30,"1","6","5748",,Apple,iPhone 6,2.700000000000000,"0",286.431249999999977,402.292452799999978
22670417995,82995195@N08,Lasergame !,2016-10-06,2015-10-30,"1","1","593",,Apple,iPhone 6,4.200000000000000,"0",149.550264599999991,402.812658199999987
22482460870,82995195@N08,Lasergame !,2016-10-06,2015-10-30,"1","1","621",,Apple,iPhone 6,2.700000000000000,"0",265.404580199999998,402.627659600000015
22681590701,82995195@N08,Lasergame !,2016-10-06,2015-10-30,"1","1","611",,Apple,iPhone 6,2.700000000000000,"0",146.899441300000007,402.489932899999985
21420786341,74706611@N00,Lake Geneva,2016-10-06,2015-09-13,"1","1","639",,Apple,iPhone 5,4.100000000000000,"0",183.495867800000013,373.058823500000017
16651195404,77193386@N05,,2016-10-06,2015-04-25,"1","9","8735",,Apple,iPhone 6,4.200000000000000,"0",15.613356769999999,381.600000000000023
16651194494,77193386@N05,,2016-10-06,2015-04-25,"1","9","8808",,Apple,iPhone 6,4.200000000000000,"0",127.424870499999997,381.100000000000023
16653421823,77193386@N05,,2016-10-06,2015-04-25,"1","9","8761",,Apple,iPhone 6,4.200000000000000,"0",214.834951499999988,381.399999999999977
17247674526,77193386@N05,,2016-10-06,2015-04-25,"1","8","7695",,Apple,iPhone 6,4.200000000000000,"0",204.454849499999995,380.899999999999977
17086112350,77193386@N05,,2016-10-06,2015-04-25,"1","8","7711",,Apple,iPhone 6,4.200000000000000,"0",250.728395100000000,379.199999999999989
17085870708,77193386@N05,,2016-10-06,2015-04-25,"1","9","8751",,Apple,iPhone 6,4.200000000000000,"0",13.692963750000001,379.899999999999977
16547040046,65889196@N07,,2016-10-06,2015-02-18,"1","8","7335",,Apple,iPhone 5,4.100000000000000,"0",288.367521399999987,390.000000000000000
16547039016,65889196@N07,,2016-10-06,2015-02-18,"1","9","8597",,Apple,iPhone 5,4.100000000000000,"0",67.286532949999994,389.100000000000023
16571919022,65889196@N07,,2016-10-06,2015-02-18,"1","9","8584",,Apple,iPhone 5,4.100000000000000,"0",34.415178570000002,424.300000000000011
