osm_id,code,fclass,name,ref,oneway,maxspeed,layer,bridge,tunnel,length,azimuth,az+
"47002601","5153",footway,,,B,"0","0",F,F,152.329908827091003,0.000000000000000,
"47002606","5123",living_street,,,B,"0","0",F,F,8.702249318614580,268.931610667999507,"269"
"47002607","5141",service,,,B,"0","0",F,F,110.926675173084561,187.627064629129791,"186"
"47002610","5154",path,,,B,"0","0",F,F,53.783048343055739,178.629439797565283,"180"
"47002615","5154",path,,,B,"0","0",F,F,54.021140164907585,177.975266014576761,"179"
"47005092","5141",service,,,B,"0","0",F,F,116.613023276121865,193.704636964535865,"190"
"47005093","5153",footway,,,B,"0","0",F,F,180.995668614366565,352.059464974773562,"355"
"47005094","5153",footway,,,B,"0","0",F,F,80.663527581539768,189.388267618587491,"187"
"47005095","5141",service,,,B,"0","0",F,F,52.162210651175741,85.008104984291421,"83"
"47005096","5153",footway,,,B,"0","0",F,F,28.331492002509634,194.828211029118592,"191"
"47005098","5141",service,,,B,"0","0",F,F,93.405373478529896,63.506359536828285,"55"
"47005101","5141",service,,,B,"0","0",F,F,62.186507124647811,293.887358989000177,"303"
"47005102","5153",footway,,,B,"0","0",F,F,153.586316398436310,79.718681247601864,"76"
"47005103","5141",service,,,B,"0","0",F,F,146.492136605880091,179.971116377160257,"181"
"47005106","5153",footway,,,B,"0","0",F,F,36.879284754519389,267.981379556845411,"268"
"47005111","5153",footway,,,B,"0","0",F,F,17.912666339561813,261.078107303340062,"258"
"47005112","5153",footway,,,B,"0","0",F,F,14.488003514871465,189.492350982856237,"187"
"47005114","5141",service,,,B,"0","0",F,F,55.483685739208020,168.550419679968883,"173"
"47005117","5153",footway,,,B,"0","0",F,F,76.666125598054890,261.999585965291033,"259"
"47005120","5141",service,,,B,"0","0",F,F,107.998779551749465,230.057179794837879,"220"
"47005125","5141",service,,,B,"0","0",F,F,25.391709038979819,99.546036242628858,"104"
"47005126","5141",service,,,B,"0","0",F,F,30.932085943489533,105.130135398090246,"112"
"47005127","5141",service,,,B,"0","0",F,F,40.863588822390724,87.729083656899988,"87"
"47005128","5141",service,,,B,"0","0",F,F,40.209949501319940,272.432749377428252,"274"
"47005129","5141",service,,,B,"0","0",F,F,40.971280450716769,271.804508736025468,"273"
"47005138","5141",service,,,B,"0","0",F,F,40.152504803542435,258.054258124478508,"253"
"47005142","5141",service,,,B,"0","0",F,F,58.263225423408144,291.737507920396240,"300"
"47005148","5141",service,Route Aloys-Fauquez,,B,"0","0",F,F,55.755256284796090,265.962390801727508,"265"
"47005669","5141",service,,,B,"0","0",F,F,23.950236201670663,357.891231275129940,"359"
"47005670","5153",footway,,,B,"0","0",F,F,56.980543348813804,276.360181745136458,"280"
"47005673","5141",service,,,B,"0","0",F,F,25.170136019638697,137.058042487564848,"148"
"47005674","5141",service,,,B,"0","0",F,F,11.326170242955000,248.747842464255854,"241"
"47005675","5141",service,,,B,"0","0",F,F,33.314004371225693,170.064883959752422,"174"
"47005680","5141",service,,,B,"0","0",F,F,66.609854987949575,258.881025969434916,"255"
"47005683","5141",service,Chemin de la Lisière,,B,"0","0",F,F,58.846126431379446,261.693618835157508,"259"
"47005813","5141",service,,,B,"0","0",F,F,57.145634486582637,21.060898792994355,"15"
"47005814","5141",service,Route du Signal,,B,"0","0",F,F,70.737303941827648,324.521183573345525,"334"
"47006237","5153",footway,,,B,"0","0",F,F,31.574995458640860,282.385564966996640,"288"
"47006488","5141",service,,,B,"0","0",F,F,120.216475615360267,325.320214145728073,"335"
"47006490","5141",service,,,B,"0","0",F,F,23.526265737497219,128.746769511053969,"140"
"47006493","5141",service,,,B,"0","0",F,F,16.779032166837137,275.099600263019965,"278"
"47006498","5141",service,,,B,"0","0",F,F,47.255373253075824,323.169621636328429,"333"
"47006503","5141",service,,,B,"0","0",F,F,27.640006217898019,338.403030790424168,"345"
"47006504","5141",service,,,B,"0","0",F,F,18.154472895095093,356.504354695361883,"358"
"47006896","5141",service,,,F,"0","0",F,F,76.205207675228081,260.585667255402427,"257"
"47008038","5141",service,Chemin du Petit-Château,,B,"0","0",F,F,108.948213527755328,143.966844001729783,"154"
"47008043","5141",service,,,B,"0","0",F,F,36.565863264605532,306.215768816561081,"317"
"47008044","5153",footway,,,B,"0","0",F,F,77.775430289295187,61.818573237457180,"53"
"47008045","5153",footway,,,B,"0","0",F,F,25.661086345111336,254.799772373494534,"249"
"47008047","5153",footway,,,B,"0","0",F,F,62.676687313030364,0.000000000000000,
"47008049","5141",service,,,B,"0","0",F,F,80.712549673812035,287.348732369028767,"295"
"47008053","5141",service,,,B,"0","0",F,F,80.484771641852106,251.331374423690022,"244"
"47008054","5141",service,,,B,"0","0",F,F,77.744977865296747,324.706361957932074,"334"
"47008055","5141",service,,,B,"0","0",F,F,29.477292325516117,275.073870281795166,"278"
"47008056","5153",footway,,,B,"0","0",F,F,39.596847037076969,125.948926184237081,"137"
"47008057","5141",service,,,F,"0","0",F,F,86.249948439958345,0.000000000000000,
"47008058","5153",footway,,,B,"0","0",F,F,56.047345217829417,271.592212163244142,"273"
"47008061","5153",footway,,,B,"0","0",F,F,70.675832376693108,21.142827429431179,"16"
"47008062","5153",footway,,,B,"0","0",F,F,52.492026369315639,75.982316670200802,"71"
"47008063","5153",footway,,,B,"0","0",F,F,73.492391324760604,284.268921170347483,"291"
"47008064","5153",footway,,,B,"0","0",F,F,13.221118825371269,206.718450123717275,"200"
"47008065","5141",service,,,B,"0","0",F,F,106.003424365527039,275.895174643081646,"279"
"47008066","5141",service,,,B,"0","0",F,F,22.591775850461286,242.120196056052663,"233"
"47008067","5141",service,,,B,"0","0",F,F,136.881515159113661,247.290440423861867,"239"
"47008068","5141",service,,,B,"0","0",F,F,33.334866945098284,199.789458286133026,"194"
"47008069","5141",service,,,B,"0","0",F,F,70.879993510313270,322.520728288557279,"333"
"47008105","5141",service,,,B,"0","0",F,F,80.825060483569274,261.680539681687890,"258"
"47008108","5141",service,,,B,"0","0",F,F,7.346480177645279,214.619810215140461,"206"
"47008109","5141",service,,,B,"0","0",F,F,28.439243229200997,120.150205692012634,"131"
"47008110","5141",service,,,B,"0","0",F,F,18.714329103542116,278.391521934310447,"283"
"47008111","5141",service,,,B,"0","0",F,F,13.298900829421653,252.114081152587886,"245"
"47008160","5141",service,,,B,"0","0",F,F,118.280313191880609,197.320451123888603,"193"
"47008161","5141",service,,,B,"0","0",F,F,21.577725410309704,256.451044441982219,"251"
"47124008","5141",service,,,B,"0","0",F,F,57.403360287969392,297.705987394416695,"308"
"47124009","5141",service,,,B,"0","0",F,F,65.442117737998885,328.194254955639167,"337"
"47234602","5145",track_grade3,,,B,"0","0",F,F,36.691123125409270,282.262414450538415,"288"
"47234603","5143",track_grade1,,,B,"0","0",F,F,77.392899447761039,202.720717937755211,"197"
"47234604","5143",track_grade1,,,B,"0","0",F,F,117.834228359105680,323.901230989727139,"334"
"47234605","5143",track_grade1,,,B,"0","0",F,F,35.199812263650948,81.087795215508777,"78"
"47251891","5141",service,,,B,"0","0",F,F,92.799145999861992,251.152015361699085,"244"
"47251899","5141",service,,,B,"0","0",F,F,31.658906476697233,291.902934038594537,"301"
"47253265","5124",pedestrian,Rue du Petit-Chêne,,F,"0","0",F,F,36.258540131957162,201.107456689839950,"195"
"47253642","5141",service,,,F,"0","0",F,F,201.343076187803746,275.571701047721263,"279"
"47253644","5122",residential,Chemin Jean-Jacques Porchat,,B,"0","0",F,F,47.293014778140694,48.319133711102381,"38"
"47253650","5141",service,,,B,"0","0",F,F,57.501027984385232,116.330360857253382,"126"
"47253658","5141",service,,,B,"0","0",F,F,69.075818177736522,301.738743854198901,"312"
"47253665","5154",path,,,B,"0","0",F,F,6.889072002602552,42.097998130513872,"33"
"47253666","5154",path,,,B,"0","0",F,F,8.604581894437482,38.796939450047155,"30"
"47253667","5154",path,,,B,"0","0",F,F,13.826431359093018,341.586248000130070,"348"
"47253668","5154",path,,,B,"0","0",F,F,34.935150510152340,358.333992581896723,"359"
"47253669","5141",service,,,F,"0","-1",F,T,43.712061810398161,292.042472933266026,"301"
"47253670","5154",path,,,B,"0","0",F,F,55.959203972884950,292.594745305146773,"302"
"47253671","5153",footway,,,B,"0","0",F,F,9.766017825652922,232.031823944847247,"222"
"47253672","5155",steps,,,B,"0","0",F,F,6.924858479274963,221.125816915052297,"212"
"47253673","5141",service,,,F,"0","0",F,F,11.681020730604700,43.746634864834050,"34"
"47258048","5141",service,,,B,"0","0",F,F,42.659907946742095,53.896154388265813,"44"
"47258049","5141",service,,,B,"0","0",F,F,34.207641766199025,111.643157205164826,"120"
"47258063","5141",service,,,B,"0","0",F,F,54.868092605031492,117.010677805539203,"127"
"47258071","5153",footway,,,B,"0","0",F,F,36.378330392652543,17.516728063832659,"13"
"47264083","5141",service,,,B,"0","0",F,F,47.619286774137237,70.537426730320121,"63"
"47264325","5141",service,,,B,"0","0",F,F,18.787092018661681,179.858656569133842,"180"
"47264326","5141",service,,,B,"0","0",F,F,54.367254454163749,175.841658572021942,"178"
"47264598","5141",service,,,B,"0","0",F,F,40.091953755590687,121.356553564896970,"132"
"47264717","5141",service,Route du Signal,,B,"0","0",F,F,80.127121853687299,345.574091868629807,"350"
"47313848","5153",footway,,,B,"0","0",F,F,65.729076144514067,190.751256152388436,"188"
"47313854","5141",service,,,B,"0","0",F,F,48.568020522366268,83.983270907786604,"82"
"47313855","5153",footway,,,B,"0","0",F,F,157.129595736542512,115.873416248222767,"126"
"47313857","5153",footway,,,B,"0","0",F,F,106.089914043304020,120.390763326051086,"131"
"47313858","5155",steps,,,B,"0","0",F,F,9.537496923940523,89.063078596939420,"89"
"47313860","5141",service,,,B,"0","0",F,F,36.406050287666311,316.944372794574178,"328"
"47313865","5141",service,,,B,"0","0",F,F,104.967757057108088,292.769537059651498,"302"
"47313867","5141",service,,,B,"0","0",F,F,60.283246543682665,278.141377467864913,"282"
"47313870","5141",service,,,B,"0","0",F,F,16.436242621588143,272.075095187988268,"273"
"47313884","5141",service,,,B,"0","0",F,F,44.367270072192710,303.499573054980317,"314"
"47313889","5153",footway,,,B,"0","0",F,F,31.778151709587043,41.324351136038544,"32"
"47316924","5141",service,,,B,"0","0",F,F,26.270018677927723,98.250404304012264,"102"
"47316926","5155",steps,,,B,"0","0",F,F,20.493623870549129,275.010337160582537,"278"
"47316929","5141",service,Chemin de la Motte,,B,"0","0",F,F,127.052259299187824,221.650552250004040,"212"
"47316933","5153",footway,,,B,"0","0",F,F,51.822626652974151,19.228162023572750,"14"
"47316934","5153",footway,,,B,"0","0",F,F,21.102357404098775,157.839627488070107,"165"
"47316935","5141",service,,,B,"0","0",F,F,62.931669497234523,36.656530730942606,"28"
"47316936","5124",pedestrian,,,B,"0","0",F,F,233.102301340143470,0.000000000000000,
"47316937","5153",footway,,,B,"0","0",F,F,103.016544225714085,200.539326664924744,"195"
"47316938","5141",service,,,F,"0","0",F,F,119.828983747350833,88.259707358409457,"88"
"47316939","5141",service,,,B,"0","0",F,F,58.768651194078380,79.187236059182212,"75"
"47316941","5141",service,,,B,"0","0",F,F,136.991842096956617,228.574212556982587,"219"
"47316942","5153",footway,,,B,"0","0",F,F,131.718848017630108,267.197730284252259,"266"
"47316944","5141",service,,,B,"0","0",F,F,21.426721706022562,97.359095481081340,"101"
"47316946","5141",service,,,B,"0","0",F,F,26.689456774712340,209.649693477658872,"202"
"47316951","5141",service,,,B,"0","0",F,F,47.232901350868488,197.684119302272364,"193"
"47316954","5155",steps,,,B,"0","0",F,F,50.112748226417779,71.222386821057640,"64"
"47316959","5141",service,,,B,"0","0",F,F,17.238330884078472,199.479577942891069,"194"
"47316963","5124",pedestrian,,,B,"0","0",F,F,2.925641736095195,14.716009114629944,"11"
"47316965","5141",service,,,B,"0","0",F,F,41.616052300151402,268.963202514796535,"269"
"47316973","5141",service,,,B,"0","0",F,F,65.637106607729493,268.826870400995688,"269"
"47316983","5141",service,,,B,"0","0",F,F,34.598507881489958,261.178845790560445,"258"
"47316988","5141",service,,,B,"0","0",F,F,76.836984504676650,353.369034600903547,"356"
"47317989","5141",service,Rue de la Borde,,B,"0","0",F,F,123.504235657316514,131.068137804641964,"142"
"47317990","5141",service,,,B,"0","0",F,F,22.466911426317822,302.721268616459724,"313"
"47317991","5122",residential,Chemin des Bégonias,,B,"50","0",F,F,126.736763944720835,64.574092600834362,"56"
"47317999","5141",service,Rue de la Borde,,B,"0","0",F,F,179.440851209931537,325.396854856330094,"335"
"47318011","5141",service,,,B,"0","0",F,F,23.074292395969003,146.388898677399965,"156"
"47318015","5141",service,,,B,"0","0",F,F,9.675957354909494,226.348229242804734,"216"
"47318016","5141",service,,,B,"0","0",F,F,32.626951597235177,297.902658389578164,"308"
"47318067","5141",service,Rue de la Borde,,F,"0","0",F,F,172.877173257470048,335.855020509513054,"343"
"47318069","5141",service,,,B,"0","0",F,F,20.911037153535204,51.387937263056529,"41"
"47356349","5122",residential,Rue des Crêtes,,F,"30","0",F,F,118.486308346749837,357.072376915684231,"358"
"47356350","5122",residential,Rue des Crêtes,,F,"30","0",F,F,86.987121817145990,333.433254700105465,"341"
"47356351","5122",residential,Rue des Jardins,,F,"30","0",F,F,83.343656573717311,326.688212969126710,"336"
"47356352","5141",service,,,B,"30","0",F,F,20.969551619070714,328.750122740773861,"338"
"47359886","5141",service,,,B,"0","0",F,F,38.051531292757105,281.760521812460752,"287"
"47359945","5153",footway,,,B,"0","0",F,F,441.643750311589997,324.957025602332976,"335"
"47360290","5141",service,,,B,"0","0",F,F,78.678893332194377,273.060362752933599,"275"
"47360298","5141",service,,,B,"0","0",F,F,82.158766232077951,155.679609911427121,"163"
"47360299","5141",service,,,B,"0","0",F,F,117.547150782013517,185.220636631412304,"184"
"47365514","5115",tertiary,Avenue de Tivoli,,B,"50","0",F,F,14.460072318027736,258.682616973498682,"254"
"47365516","5114",secondary,Avenue Benjamin-Constant,,B,"50","0",F,F,10.047078098597257,331.567023802970198,"340"
"47365517","5122",residential,Avenue des Mousquines,,F,"50","0",F,F,48.186004954401149,291.411051429146426,"300"
"47366247","5122",residential,Chemin de Pierrefleur,,B,"0","0",F,F,987.542235285591914,132.110596602386892,"143"
"47366249","5115",tertiary,Avenue du Grey,,F,"50","0",F,F,161.157387459104939,39.297865575275630,"30"
"47366250","5122",residential,Chemin Guillaume de Pierrefleur,,B,"50","0",F,F,8.928107011631429,122.822159065535743,"134"
"47367992","5114",secondary,Avenue de Beaulieu,,B,"50","0",F,F,77.633980795519278,30.726830957011519,"23"
"47370214","5114",secondary,Rue du Grand-Chêne,,B,"50","0",F,F,54.282401491213527,96.813183082026327,"100"
"47370215","5113",primary,Avenue du Léman,"9",B,"50","1",T,F,10.761232499849434,112.256637402115047,"121"
"47371695","5114",secondary,Avenue de Provence,,F,"50","0",F,F,96.189611463422679,280.108363766266052,"285"
"47433617","5124",pedestrian,Place Pépinet,,B,"0","0",F,F,64.897289025193146,150.841081527557606,"159"
"47435349","5124",pedestrian,,,B,"0","0",F,F,77.434935281557301,0.000000000000000,
"47435350","5124",pedestrian,,,B,"0","0",F,F,50.173939824799817,206.130715262776363,"199"
"47447743","5153",footway,,,B,"0","0",F,F,89.365294424882663,106.624541232250863,"114"
"47448004","5153",footway,,,B,"0","0",F,F,86.040201302118987,105.765321739617747,"113"
"47448005","5153",footway,,,B,"0","0",F,F,82.926022126939174,105.738801695984833,"113"
"47448130","5153",footway,,,B,"0","0",F,F,91.458904913210759,113.665343379274219,"123"
"47448227","5153",footway,,,B,"0","0",F,F,91.516374054680938,115.943863664376394,"126"
"47448360","5153",footway,,,B,"0","0",F,F,87.944179187962163,116.172158356714036,"126"
"47448361","5153",footway,,,B,"0","0",F,F,82.222388305437690,116.777941268146705,"127"
"47448374","5153",footway,,,B,"0","0",F,F,45.750556893739798,203.649088596405903,"197"
"47448375","5153",footway,,,B,"0","0",F,F,21.796889232141218,116.685364312628991,"127"
"47449931","5153",footway,,,B,"0","0",F,F,62.791197050361397,60.863391271638477,"52"
"47449932","5153",footway,,,B,"0","0",F,F,40.296997853052495,345.937588895618660,"351"
"47449933","5153",footway,,,B,"0","0",F,F,31.587813161349061,135.747357408633547,"147"
"47449934","5153",footway,,,B,"0","0",F,F,40.254460334383545,243.456044965292449,"235"
"47450047","5153",footway,,,B,"0","0",F,F,40.343831926471736,53.208675120557281,"43"
"47450048","5153",footway,,,B,"0","0",F,F,41.414060892780640,347.864104063307366,"352"
"47450049","5153",footway,,,B,"0","0",F,F,64.925524993635207,268.639004362214848,"269"
"47450050","5153",footway,,,B,"0","0",F,F,26.517207211091829,277.331793176976475,"281"
"47450224","5153",footway,,,B,"0","0",F,F,29.530450683543528,82.202702881229243,"79"
"47450246","5153",footway,,,B,"0","0",F,F,25.023263211543593,325.924113520234698,"335"
"47450271","5153",footway,,,B,"0","0",F,F,39.461958834566389,328.146498763786326,"337"
"47450288","5153",footway,,,B,"0","0",F,F,94.446298447032390,306.786207750607957,"318"
"47450350","5153",footway,,,B,"0","0",F,F,99.218024680141269,165.216990474726458,"170"
"47450351","5153",footway,,,B,"0","0",F,F,22.357506383679670,217.980134988033399,"209"
"47450352","5153",footway,,,B,"0","0",F,F,26.239627669597791,308.084036257964897,"319"
"47451711","5153",footway,,,B,"0","0",F,F,130.329045075786667,273.059106088954479,"275"
"47451712","5154",path,,,B,"0","0",F,F,11.672708453629115,210.792218312171769,"203"
"47451713","5154",path,,,B,"0","0",F,F,24.801575743363742,144.439126809260841,"154"
"47451765","5153",footway,,,B,"0","0",F,F,225.400068771933036,329.897431435653289,"339"
"47484147","5141",service,,,B,"0","0",F,F,39.521305686963231,64.035772615834290,"55"
"47484148","5141",service,,,B,"0","0",F,F,44.453739463126411,352.333711793036798,"355"
"47484360","5153",footway,Passage des Terreaux,,B,"0","0",F,F,33.090885817539046,43.358326806088172,"34"
"47660845","5141",service,,,B,"0","0",F,F,97.378909611186913,184.632622955388285,"184"
"47661849","5141",service,Chemin Jean-Jacques Porchat,,B,"0","0",F,F,139.230389631801302,298.088210765950635,"308"
"47661854","5141",service,,,B,"0","0",F,F,75.627719928647451,94.299859251647860,"97"
"47661859","5124",pedestrian,Chemin des Egralets,,B,"0","0",F,F,9.622770450077720,121.721580838868149,"132"
"47855018","5141",service,,,B,"0","0",F,F,46.911366337855561,304.848622447122864,"316"
"47855023","5141",service,,,B,"0","0",F,F,30.196003860318946,52.353310571509311,"42"
"47855034","5141",service,,,B,"0","0",F,F,30.583735318122674,104.612940732631372,"111"
"47908805","5141",service,,,B,"0","0",F,F,43.001871894070064,207.480221760322621,"200"
"47908806","5141",service,,,B,"0","0",F,F,134.632860583434734,185.670918009355205,"184"
"47908809","5141",service,,,B,"0","0",F,F,46.854008110417197,18.905179236611385,"14"
"47985639","5153",footway,,,B,"0","0",F,F,7.449614950634340,228.920101447085955,"219"
"47986212","5141",service,,,B,"0","0",F,F,44.245357476071426,290.567919573028462,"299"
"47986220","5141",service,,,B,"0","0",F,F,29.208963756119861,286.543249201817105,"294"
"47986231","5141",service,,,B,"0","0",F,F,49.016864677964058,189.029993907314889,"187"
"47986233","5141",service,,,B,"0","0",F,F,34.281888204163316,350.426269188011304,"354"
"47986237","5141",service,,,F,"0","0",F,F,48.008046279649342,299.816996453182981,"310"
"47986238","5141",service,,,B,"0","0",F,F,31.778737489563650,292.063033381720231,"301"
"47986239","5141",service,,,F,"0","0",F,F,57.609929068231054,119.754370232465604,"130"
"47986240","5153",footway,,,B,"0","0",F,F,19.450452076059147,269.789693810101880,"270"
"47986846","5141",service,,,B,"0","0",F,F,32.976479723999290,235.487852306566083,"226"
"47986850","5141",service,,,B,"0","0",F,F,26.653557517870091,251.997155856884376,"245"
"47986855","5141",service,,,B,"0","0",F,F,54.278909211450326,287.730841182835206,"295"
"47986857","5141",service,,,B,"0","0",F,F,53.072111006264791,262.055432808127080,"259"
"47986870","5141",service,,,B,"0","0",F,F,36.596319170113219,169.553271420488443,"173"
"47986871","5141",service,,,B,"0","0",F,F,35.431068329948403,304.773744708380320,"316"
"47986872","5141",service,,,B,"0","0",F,F,24.499322387267952,228.364048168350195,"218"
"47986873","5153",footway,,,B,"0","0",F,F,11.270373587180687,110.696772682834435,"119"
"47988261","5122",residential,Avenue de l'Église-Anglaise,,B,"50","0",F,F,147.775943467830103,294.572216139358602,"304"
"47988706","5122",residential,Avenue Antoine-Michel-Servan,,F,"30","0",F,F,172.209401023761643,130.684712686501058,"142"
"48012435","5141",service,,,B,"0","0",F,F,17.084455573734665,23.539480197837630,"17"
"48012436","5141",service,,,B,"0","0",F,F,16.540259819112944,212.830536927486435,"205"
"48012441","5141",service,,,B,"0","0",F,F,43.800654222146150,359.417226971114530,"0"
"48012442","5141",service,,,B,"0","0",F,F,24.677716317514992,34.618498515830382,"26"
"48012903","5141",service,,,B,"0","0",F,F,145.060916361452513,26.140012666990295,"19"
"48012906","5141",service,,,B,"0","0",F,F,51.448049863262696,340.257613053786940,"347"
"48014934","5114",secondary,Rue Belle-Fontaine,,B,"50","0",F,F,37.401893653639206,230.417608696331342,"220"
"48084439","5122",residential,Chemin du Devin,,B,"30","0",F,F,188.594899965074291,130.124694591101047,"141"
"48084440","5141",service,Chemin des Mayoresses,,B,"0","0",F,F,57.851369858734223,16.781389413430855,"12"
"48084449","5143",track_grade1,,,B,"0","0",F,F,44.572757862940435,79.691162634173736,"76"
"48126012","5153",footway,,,B,"0","0",F,F,58.737495305874361,303.397012125320657,"314"
"48126013","5153",footway,,,B,"0","0",F,F,30.204228926363356,61.045918911681810,"52"
"48126014","5153",footway,,,B,"0","0",F,F,12.987905224839810,96.404080717138584,"100"
"48126106","5141",service,,,B,"0","0",F,F,77.013855098213682,326.628911502196615,"336"
"48126625","5141",service,,,B,"0","0",F,F,54.583059161088315,91.149192833382401,"92"
"48126627","5141",service,,,B,"0","0",F,F,20.226288822535516,48.444873330163034,"38"
"48126632","5155",steps,,,B,"0","0",F,F,17.408678665073261,34.782203254775276,"26"
"48126633","5141",service,Avenue de Montchoisi,,B,"0","0",F,F,129.316825724793148,342.548394853419609,"348"
"48126634","5124",pedestrian,,,B,"0","0",F,F,137.632813043560617,0.000000000000000,
"48126640","5141",service,,,B,"0","0",F,F,82.752447674778054,202.649879799481567,"197"
"48126641","5141",service,,,B,"0","0",F,F,16.749243047798686,119.150418786243151,"129"
"48126642","5153",footway,,,B,"0","0",F,F,6.639304296030144,108.517037886055135,"116"
"48126643","5141",service,,,B,"0","0",F,F,59.719440443085290,50.659167254029832,"41"
"48126644","5141",service,,,B,"0","0",F,F,26.158404027111722,118.786965594867297,"129"
"48126646","5141",service,,,B,"0","0",F,F,112.915490422219477,298.773731423036566,"309"
"48126647","5155",steps,,,B,"0","0",F,F,34.964387336259925,42.197576384720087,"33"
"48126648","5124",pedestrian,,,B,"0","0",F,F,10.677915253874477,106.006058996479851,"113"
"48126660","5153",footway,,,B,"0","0",F,F,15.840793237894193,226.025764433399019,"216"
"48126665","5141",service,,,B,"0","0",F,F,34.457365207922273,48.221635843117618,"38"
"48126666","5141",service,,,B,"0","0",F,F,22.757660117845013,48.465444673703651,"39"
"48137330","5141",service,,,B,"0","0",F,F,45.455641066632978,114.370352216760025,"124"
"48246209","5153",footway,,,B,"0","0",F,F,147.992481063696829,299.645538093664243,"310"
"48246211","5124",pedestrian,,,B,"0","0",F,F,351.389038478363034,0.000000000000000,
"48246251","5141",service,Avenue des Alpes,,B,"0","0",F,F,4.821759503591273,239.208216211201204,"230"
"48246253","5141",service,Avenue des Alpes,,B,"0","0",F,F,43.711583782841565,167.222992339377271,"172"
"48246260","5141",service,Avenue des Alpes,,B,"0","0",F,F,21.612031526011368,178.377355761628195,"179"
"48246264","5141",service,,,B,"0","0",F,F,105.694694424289153,3.211905366148755,"3"
"48246275","5153",footway,,,B,"0","0",F,F,176.672985740455346,278.342758077287215,"282"
"48246285","5141",service,,,B,"0","0",F,F,106.289621087561216,120.055830091785097,"130"
"48246286","5141",service,,,B,"0","1",F,F,45.416662846174020,217.964002987619494,"209"
"48246287","5153",footway,,,B,"0","0",F,F,23.686260829646358,45.845789192968034,"36"
"48358787","5141",service,,,B,"0","0",F,F,15.831507571210484,106.057729651198827,"113"
"48358968","5141",service,,,B,"0","0",F,F,12.722085043790031,57.302920220278857,"48"
"48358970","5141",service,,,B,"0","0",F,F,65.513158269683998,302.195158920387200,"313"
"48358973","5141",service,,,B,"0","-1",F,T,39.164723692632620,75.422922904339416,"70"
"48358974","5141",service,,,B,"0","0",F,F,63.816108491511081,164.267981022199564,"170"
"48396696","5124",pedestrian,,,B,"0","0",F,F,49.443746202495340,277.792393492084216,"282"
"48396703","5141",service,,,B,"0","0",F,F,63.527190365480266,154.878746055508884,"163"
"48396706","5141",service,,,B,"0","0",F,F,75.339533858642667,356.659835294172979,"358"
"48396709","5124",pedestrian,,,B,"0","0",F,F,131.687207219893594,0.000000000000000,
"48396714","5141",service,,,B,"0","0",F,F,31.588325751113331,106.372056411589398,"114"
"48396718","5124",pedestrian,,,B,"0","0",F,F,37.526618031511092,69.151708784521901,"62"
"48396722","5141",service,,,B,"0","0",F,F,9.436209264154737,61.285946888064281,"52"
"48396723","5141",service,,,B,"0","0",F,F,14.266915727985037,15.028856863460657,"11"
"48396728","5141",service,,,B,"0","0",F,F,30.890142287676934,94.193296793477813,"97"
"48396730","5141",service,,,B,"0","0",F,F,10.821656854100842,72.296684918924569,"66"
"48396732","5155",steps,,,B,"0","0",F,F,57.527094165769306,210.751038447072943,"203"
"48396735","5153",footway,,,B,"0","0",F,F,27.143303427793970,215.817905210709057,"207"
"48406866","5141",service,,,B,"0","0",F,F,57.531524343938358,42.125617396672823,"33"
"48406870","5122",residential,Rue de l'Aurore,,F,"0","0",F,F,83.520472808694706,210.943618882346414,"203"
"48406874","5141",service,,,B,"0","0",F,F,44.277751082612426,50.230348650683965,"40"
"48406876","5141",service,,,B,"0","0",F,F,58.658849379899067,53.796724429453413,"44"
"48406881","5141",service,,,B,"0","0",F,F,17.332590310825477,280.605204090770485,"286"
"48406885","5141",service,,,B,"0","0",F,F,103.255745504662940,115.020232642679034,"125"
"48406886","5122",residential,Rue Orient-Ville,,F,"0","0",F,F,167.715617687259311,113.571132456768638,"123"
"48406887","5141",service,,,B,"0","0",F,F,112.484637389644462,120.580330771733983,"131"
"48406895","5141",service,,,B,"0","0",F,F,29.666566016290854,291.390437586923667,"300"
"48406897","5141",service,,,B,"0","0",F,F,55.883529194231315,123.718386998901764,"135"
"48406899","5153",footway,,,B,"0","0",F,F,59.516882685808710,58.538119017577394,"49"
"48406906","5141",service,,,B,"0","0",F,F,27.042204381688130,105.989244237011519,"113"
"48406911","5141",service,,,B,"0","0",F,F,18.669856793809938,268.642858469866496,"268"
"48406918","5141",service,,,B,"0","0",F,F,73.775548197207684,310.664829704875217,"322"
"48406920","5141",service,,,B,"0","0",F,F,29.389832355039029,51.737705350598333,"42"
"48406921","5153",footway,Passage de l'Aurore,,B,"0","0",F,F,110.311037101182364,32.722002614311187,"24"
"48407377","5141",service,,,B,"0","0",F,F,73.711050565450279,106.727599144238255,"114"
"48407379","5141",service,,,B,"0","0",F,F,74.579503247424995,95.959057442005118,"99"
"48413732","5141",service,,,B,"0","0",F,F,75.654241536837304,106.190410007711634,"113"
"48413733","5141",service,,,B,"0","0",F,F,21.256114534197742,67.274207985293685,"59"
"48413734","5141",service,,,B,"0","0",F,F,42.336190227966100,343.403818486946705,"349"
"48413745","5141",service,,,B,"0","0",F,F,30.345309088643827,132.596924500053348,"144"
"48413748","5141",service,,,B,"0","0",F,F,8.517936856475604,34.590773426975723,"26"
"48415789","5141",service,,,B,"0","0",F,F,51.658593636898424,42.576860229271922,"33"
